season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-03-01,Ulsan Hyundai FC,Pohang Steelers,0,0,1,0
2024,2024-03-01,Jeonbuk Motors,Daejeon Citizen,0,1,1,1
2024,2024-03-02,Gwangju FC,FC Seoul,1,0,2,0
2024,2024-03-02,Gangwon FC,Jeju United FC,1,1,1,1
2024,2024-03-02,Incheon United,Suwon City FC,0,0,0,1
2024,2024-03-03,Daegu FC,Gimcheon Sangmu FC,0,0,0,1
2024,2024-03-09,Suwon City FC,Jeonbuk Motors,0,0,1,1
2024,2024-03-09,Pohang Steelers,Daegu FC,0,1,3,1
2024,2024-03-09,Gimcheon Sangmu FC,Ulsan Hyundai FC,0,3,2,3
2024,2024-03-10,Jeju United FC,Daejeon Citizen,2,0,3,1
2024,2024-03-10,FC Seoul,Incheon United,0,0,0,0
2024,2024-03-10,Gwangju FC,Gangwon FC,0,1,4,2
2024,2024-03-16,Daejeon Citizen,Gangwon FC,0,0,1,1
2024,2024-03-16,Daegu FC,Suwon City FC,1,0,1,1
2024,2024-03-16,FC Seoul,Jeju United FC,2,0,2,0
2024,2024-03-17,Pohang Steelers,Gwangju FC,0,0,1,0
2024,2024-03-17,Gimcheon Sangmu FC,Jeonbuk Motors,1,0,1,0
2024,2024-03-17,Ulsan Hyundai FC,Incheon United,1,1,3,3
2024,2024-03-30,Jeonbuk Motors,Ulsan Hyundai FC,1,2,2,2
2024,2024-03-30,Incheon United,Daejeon Citizen,1,0,2,0
2024,2024-03-30,Suwon City FC,Gimcheon Sangmu FC,0,3,1,4
2024,2024-03-30,Jeju United FC,Pohang Steelers,0,0,0,2
2024,2024-03-31,Gangwon FC,FC Seoul,0,0,1,1
2024,2024-03-31,Gwangju FC,Daegu FC,1,1,1,2
2024,2024-04-02,Daejeon Citizen,Ulsan Hyundai FC,0,0,2,0
2024,2024-04-02,Pohang Steelers,Suwon City FC,1,0,1,1
2024,2024-04-03,Gangwon FC,Daegu FC,1,0,3,0
2024,2024-04-03,Gwangju FC,Incheon United,0,1,2,3
2024,2024-04-03,Jeju United FC,Jeonbuk Motors,1,0,2,0
2024,2024-04-03,FC Seoul,Gimcheon Sangmu FC,4,0,5,1
2024,2024-04-06,Ulsan Hyundai FC,Suwon City FC,1,0,3,0
2024,2024-04-06,Incheon United,Jeju United FC,0,0,0,1
2024,2024-04-06,Gimcheon Sangmu FC,Gwangju FC,1,1,2,1
2024,2024-04-07,Daegu FC,FC Seoul,0,0,0,0
2024,2024-04-07,Jeonbuk Motors,Gangwon FC,1,1,2,3
2024,2024-04-07,Daejeon Citizen,Pohang Steelers,0,0,1,2
2024,2024-04-13,Jeonbuk Motors,Gwangju FC,1,0,2,1
2024,2024-04-13,FC Seoul,Pohang Steelers,1,1,2,4
2024,2024-04-13,Jeju United FC,Gimcheon Sangmu FC,0,2,0,2
2024,2024-04-13,Ulsan Hyundai FC,Gangwon FC,2,0,4,0
2024,2024-04-14,Suwon City FC,Daejeon Citizen,0,0,1,0
2024,2024-04-14,Incheon United,Daegu FC,1,0,1,1
2024,2024-04-20,Suwon City FC,Jeju United FC,0,1,2,1
2024,2024-04-20,Pohang Steelers,Gimcheon Sangmu FC,0,0,0,0
2024,2024-04-20,FC Seoul,Jeonbuk Motors,2,2,2,3
2024,2024-04-21,Gangwon FC,Incheon United,3,0,4,1
2024,2024-04-21,Daegu FC,Daejeon Citizen,0,0,0,0
2024,2024-04-27,Daejeon Citizen,FC Seoul,2,0,3,1
2024,2024-04-27,Gwangju FC,Suwon City FC,1,1,1,2
2024,2024-04-27,Gimcheon Sangmu FC,Gangwon FC,0,0,1,0
2024,2024-04-28,Jeonbuk Motors,Daegu FC,1,0,2,2
2024,2024-04-28,Pohang Steelers,Incheon United,0,0,0,0
2024,2024-04-28,Ulsan Hyundai FC,Jeju United FC,0,0,3,1
2024,2024-04-30,Daejeon Citizen,Gimcheon Sangmu FC,0,0,0,0
2024,2024-04-30,Suwon City FC,FC Seoul,0,1,0,2
2024,2024-05-01,Gangwon FC,Pohang Steelers,0,1,2,4
2024,2024-05-01,Daegu FC,Ulsan Hyundai FC,1,1,1,2
2024,2024-05-01,Jeju United FC,Gwangju FC,0,1,1,3
2024,2024-05-01,Incheon United,Jeonbuk Motors,0,0,3,0
2024,2024-05-04,FC Seoul,Ulsan Hyundai FC,0,0,0,1
2024,2024-05-04,Pohang Steelers,Jeonbuk Motors,0,0,1,0
2024,2024-05-05,Suwon City FC,Gangwon FC,0,0,1,2
2024,2024-05-05,Gimcheon Sangmu FC,Incheon United,1,0,2,2
2024,2024-05-06,Jeju United FC,Daegu FC,0,0,1,0
2024,2024-05-06,Gwangju FC,Daejeon Citizen,0,1,2,1
2024,2024-05-11,Incheon United,FC Seoul,1,0,1,2
2024,2024-05-11,Gangwon FC,Daejeon Citizen,1,2,3,3
2024,2024-05-11,Daegu FC,Gwangju FC,2,2,3,2
2024,2024-05-12,Jeonbuk Motors,Suwon City FC,2,0,2,3
2024,2024-05-12,Pohang Steelers,Jeju United FC,1,0,1,1
2024,2024-05-12,Ulsan Hyundai FC,Gimcheon Sangmu FC,1,1,2,2
2024,2024-05-15,Gwangju FC,Ulsan Hyundai FC,0,0,2,1
2024,2024-05-18,Daejeon Citizen,Incheon United,0,0,0,1
2024,2024-05-18,Gimcheon Sangmu FC,Jeju United FC,0,0,1,0
2024,2024-05-19,Gangwon FC,Ulsan Hyundai FC,0,0,1,0
2024,2024-05-19,Gwangju FC,Jeonbuk Motors,0,2,0,3
2024,2024-05-19,FC Seoul,Daegu FC,0,0,1,2
