season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2022,2022-08-13,AC Milan,Udinese,2,2,4,2,881780,135,14.0,,9.0,,0.42,0.27
2022,2022-08-13,Sampdoria,Atalanta,0,1,0,2,881781,135,11.0,,9.0,,0.33,0.27
2022,2022-08-13,Lecce,Inter,0,1,1,2,881782,135,10.0,,19.0,,0.3,0.57
2022,2022-08-13,Monza,Torino,0,1,1,2,881783,135,15.0,,13.0,,0.45,0.39
2022,2022-08-14,Lazio,Bologna,0,1,2,1,881785,135,9.0,,11.0,,0.27,0.33
2022,2022-08-14,Fiorentina,Cremonese,2,1,3,2,881784,135,28.0,,13.0,,0.84,0.39
2022,2022-08-14,Salernitana,AS Roma,0,1,0,1,881786,135,13.0,,20.0,,0.39,0.6
2022,2022-08-14,Spezia,Empoli,1,0,1,0,881787,135,9.0,,18.0,,0.27,0.54
2022,2022-08-15,Verona,Napoli,1,2,2,5,881788,135,6.0,,25.0,,0.18,0.75
2022,2022-08-15,Juventus,Sassuolo,2,0,3,0,881789,135,14.0,,19.0,,0.42,0.57
2022,2022-08-20,Udinese,Salernitana,0,0,0,0,881791,135,15.0,,17.0,,0.45,0.51
2022,2022-08-20,Torino,Lazio,0,0,0,0,881790,135,10.0,,7.0,,0.3,0.21
2022,2022-08-20,Sassuolo,Lecce,1,0,1,0,881793,135,12.0,,7.0,,0.36,0.21
2022,2022-08-20,Inter,Spezia,1,0,3,0,881792,135,19.0,,2.0,,0.57,0.06
2022,2022-08-21,Napoli,Monza,2,0,4,0,881795,135,22.0,,4.0,,0.66,0.12
2022,2022-08-21,Empoli,Fiorentina,0,0,0,0,881794,135,4.0,,19.0,,0.12,0.57
2022,2022-08-21,Atalanta,AC Milan,1,0,1,1,881796,135,11.0,,18.0,,0.33,0.54
2022,2022-08-21,Bologna,Verona,1,1,1,1,881797,135,17.0,,19.0,,0.51,0.57
2022,2022-08-22,AS Roma,Cremonese,0,0,1,0,881798,135,27.0,,14.0,,0.81,0.42
2022,2022-08-22,Sampdoria,Juventus,0,0,0,0,881799,135,9.0,,10.0,,0.27,0.3
2022,2022-08-26,Monza,Udinese,1,1,1,2,881800,135,10.0,,15.0,,0.3,0.45
2022,2022-08-26,Lazio,Inter,1,0,3,1,881801,135,11.0,,19.0,,0.33,0.57
2022,2022-08-27,Juventus,AS Roma,1,0,1,1,881803,135,14.0,,8.0,,0.42,0.24
2022,2022-08-27,Cremonese,Torino,0,1,1,2,881802,135,16.0,,14.0,,0.48,0.42
2022,2022-08-27,AC Milan,Bologna,1,0,2,0,881804,135,19.0,,8.0,,0.57,0.24
2022,2022-08-27,Spezia,Sassuolo,2,1,2,2,881805,135,7.0,,21.0,,0.21,0.63
2022,2022-08-28,Verona,Atalanta,0,0,0,1,881806,135,14.0,,15.0,,0.42,0.45
2022,2022-08-28,Salernitana,Sampdoria,2,0,4,0,881807,135,9.0,,17.0,,0.27,0.51
2022,2022-08-28,Fiorentina,Napoli,0,0,0,0,881808,135,10.0,,13.0,,0.3,0.39
2022,2022-08-28,Lecce,Empoli,1,1,1,1,881809,135,15.0,,9.0,,0.45,0.27
2022,2022-08-30,Sassuolo,AC Milan,0,0,0,0,881810,135,8.0,,11.0,,0.24,0.33
2022,2022-08-30,AS Roma,Monza,2,0,3,0,881812,135,15.0,,13.0,,0.45,0.39
2022,2022-08-30,Inter,Cremonese,2,0,3,1,881811,135,18.0,,11.0,,0.54,0.33
2022,2022-08-31,Udinese,Fiorentina,1,0,1,0,881815,135,8.0,,12.0,,0.24,0.36
2022,2022-08-31,Sampdoria,Lazio,0,1,1,1,881814,135,10.0,,13.0,,0.3,0.39
2022,2022-08-31,Empoli,Verona,1,0,1,1,881813,135,16.0,,9.0,,0.48,0.27
2022,2022-08-31,Napoli,Lecce,1,1,1,1,881817,135,19.0,,9.0,,0.57,0.27
2022,2022-08-31,Juventus,Spezia,1,0,2,0,881816,135,15.0,,9.0,,0.45,0.27
2022,2022-09-01,Atalanta,Torino,1,0,3,1,881818,135,12.0,,8.0,,0.36,0.24
2022,2022-09-01,Bologna,Salernitana,0,0,1,1,881819,135,11.0,,20.0,,0.33,0.6
2022,2022-09-03,Fiorentina,Juventus,1,1,1,1,881820,135,17.0,,4.0,,0.51,0.12
2022,2022-09-03,AC Milan,Inter,1,1,3,2,881821,135,21.0,,16.0,,0.63,0.48
2022,2022-09-03,Lazio,Napoli,1,1,1,2,881822,135,8.0,,19.0,,0.24,0.57
2022,2022-09-04,Cremonese,Sassuolo,0,0,0,0,881823,135,10.0,,17.0,,0.3,0.51
2022,2022-09-04,Spezia,Bologna,1,1,2,2,881824,135,15.0,,13.0,,0.45,0.39
2022,2022-09-04,Verona,Sampdoria,2,1,2,1,881825,135,17.0,,11.0,,0.51,0.33
2022,2022-09-04,Udinese,AS Roma,1,0,4,0,881826,135,11.0,,12.0,,0.33,0.36
2022,2022-09-05,Salernitana,Empoli,1,1,2,2,881828,135,15.0,,11.0,,0.45,0.33
2022,2022-09-05,Monza,Atalanta,0,0,0,2,881827,135,10.0,,13.0,,0.3,0.39
2022,2022-09-05,Torino,Lecce,1,0,1,0,881829,135,13.0,,9.0,,0.39,0.27
2022,2022-09-10,Napoli,Spezia,0,0,1,0,881837,135,28.0,,10.0,,0.84,0.3
2022,2022-09-10,Inter,Torino,0,0,1,0,881833,135,16.0,,9.0,,0.48,0.27
2022,2022-09-10,Sampdoria,AC Milan,0,1,1,2,881838,135,10.0,,15.0,,0.3,0.45
2022,2022-09-11,Atalanta,Cremonese,0,0,1,1,881830,135,14.0,,7.0,,0.42,0.21
